COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10297.8         | 10184.6         | 8377.5         
2    | 536.1           | 536.0           | 499.7          
3    | 7.4             | 7.5             | 7.3            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29601.0         | 28153.9         | 23276.7        
10   | 2431.8          | 2428.3          | 2159.4         
11   | 89.5            | 89.4            | 84.4           
12   | 4.9             | 4.9             | 4.8            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15695.2         | 15434.8         | 13826.1        
18   | 387.5           | 387.2           | 366.2          
19   | 5.4             | 5.4             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17279.3         | 17143.8         | 15244.7        
26   | 430.2           | 430.7           | 403.7          
27   | 9.1             | 9.1             | 7.9            
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76775.9         | 74816.4         | 64258.3        
=================================================================
