COUNTRATE ANALYSIS: round_14.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10121.2         | 10015.9         | 8211.6         
2    | 534.2           | 534.4           | 498.0          
3    | 8.1             | 8.1             | 6.5            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29302.3         | 27882.0         | 22977.6        
10   | 2471.3          | 2469.5          | 2205.4         
11   | 87.4            | 87.4            | 82.1           
12   | 4.5             | 4.5             | 0.0            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16052.5         | 15786.3         | 14090.8        
18   | 401.6           | 401.7           | 373.6          
19   | 9.1             | 9.0             | 0.9            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17796.6         | 17668.7         | 15613.3        
26   | 502.3           | 501.7           | 471.5          
27   | 10.0            | 9.9             | 5.9            
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77302.0         | 75380.1         | 64537.2        
=================================================================
