COUNTRATE ANALYSIS: round_12.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10337.1         | 10229.9         | 8391.4         
2    | 549.9           | 549.8           | 504.3          
3    | 7.1             | 7.1             | 3.3            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29569.5         | 28104.5         | 23196.7        
10   | 2468.5          | 2464.5          | 2198.0         
11   | 89.6            | 89.6            | 82.8           
12   | 4.4             | 4.4             | 3.5            
13   | 0.5             | 0.5             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15996.3         | 15718.7         | 14041.2        
18   | 405.7           | 405.7           | 367.1          
19   | 7.9             | 7.9             | 7.5            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17744.6         | 17612.4         | 15550.9        
26   | 504.9           | 504.8           | 444.6          
27   | 7.7             | 7.7             | 3.6            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77694.1         | 75707.9         | 64794.8        
=================================================================
