COUNTRATE ANALYSIS: round_25.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11084.8         | 10968.8         | 9003.4         
2    | 624.1           | 623.8           | 575.9          
3    | 9.6             | 9.6             | 7.2            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31359.8         | 29779.3         | 24392.2        
10   | 2880.0          | 2875.1          | 2555.7         
11   | 109.3           | 109.3           | 99.0           
12   | 5.4             | 5.4             | 4.3            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12906.6         | 12695.0         | 11356.3        
18   | 287.2           | 287.2           | 258.9          
19   | 4.1             | 4.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13948.4         | 13848.1         | 12189.2        
26   | 396.9           | 396.9           | 361.5          
27   | 6.4             | 6.4             | 2.8            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73623.4         | 71609.8         | 60806.5        
=================================================================
