COUNTRATE ANALYSIS: round_12.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10421.9         | 10314.7         | 8464.0         
2    | 558.1           | 557.9           | 526.3          
3    | 7.1             | 7.1             | 5.0            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29983.1         | 28509.4         | 23478.3        
10   | 2583.0          | 2578.8          | 2289.3         
11   | 105.2           | 105.2           | 98.0           
12   | 5.1             | 5.1             | 4.5            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15098.0         | 14833.3         | 13291.0        
18   | 355.3           | 355.0           | 335.7          
19   | 5.6             | 5.6             | 1.1            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16603.8         | 16477.9         | 14598.2        
26   | 432.4           | 432.4           | 404.5          
27   | 8.4             | 8.4             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76167.6         | 74191.4         | 63496.0        
=================================================================
