COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10249.0         | 10135.8         | 8307.8         
2    | 554.5           | 554.3           | 518.5          
3    | 8.3             | 8.3             | 3.0            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29580.0         | 28130.5         | 23183.5        
10   | 2528.3          | 2524.5          | 2244.6         
11   | 96.6            | 96.3            | 88.2           
12   | 5.3             | 5.2             | 4.9            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16328.7         | 16066.0         | 14396.4        
18   | 405.7           | 405.6           | 380.3          
19   | 6.1             | 6.0             | 2.6            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18199.7         | 18064.9         | 16051.3        
26   | 484.9           | 484.1           | 460.0          
27   | 8.7             | 8.7             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78456.2         | 76490.7         | 65641.0        
=================================================================
