COUNTRATE ANALYSIS: round_26.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11468.6         | 11340.8         | 9335.5         
2    | 658.5           | 658.9           | 619.9          
3    | 10.1            | 10.2            | 7.9            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32246.3         | 30607.7         | 24956.6        
10   | 3084.7          | 3077.0          | 2734.6         
11   | 122.4           | 122.6           | 115.5          
12   | 5.9             | 6.0             | 1.3            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15818.2         | 15546.4         | 13910.6        
18   | 412.3           | 412.7           | 388.5          
19   | 8.0             | 8.0             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17696.4         | 17571.5         | 15590.3        
26   | 491.3           | 491.6           | 464.1          
27   | 8.5             | 8.5             | 8.3            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 82032.0         | 79862.9         | 68133.1        
=================================================================
