COUNTRATE ANALYSIS: round_3.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11003.2         | 10881.7         | 8932.9         
2    | 624.7           | 624.5           | 584.2          
3    | 9.3             | 9.3             | 3.5            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31112.6         | 29570.1         | 24282.7        
10   | 2811.5          | 2807.3          | 2489.2         
11   | 115.8           | 115.8           | 107.5          
12   | 6.9             | 6.9             | 3.4            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17624.4         | 17319.1         | 15502.2        
18   | 471.7           | 471.7           | 438.5          
19   | 8.3             | 8.3             | 5.5            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19984.7         | 19828.9         | 17602.1        
26   | 586.9           | 586.8           | 554.7          
27   | 11.8            | 11.8            | 10.6           
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 84372.4         | 82242.8         | 70517.0        
=================================================================
