COUNTRATE ANALYSIS: round_28.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11514.9         | 11384.7         | 9356.5         
2    | 657.5           | 656.8           | 606.8          
3    | 13.8            | 13.7            | 3.4            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32150.3         | 30535.0         | 24904.1        
10   | 3068.6          | 3062.5          | 2720.6         
11   | 116.2           | 116.3           | 106.9          
12   | 7.3             | 7.2             | 3.4            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14788.4         | 14548.0         | 12973.6        
18   | 382.8           | 382.7           | 360.6          
19   | 6.5             | 6.5             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16424.3         | 16297.3         | 14421.3        
26   | 468.4           | 468.1           | 439.4          
27   | 7.5             | 7.5             | 5.0            
28   | 0.5             | 0.5             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79607.7         | 77487.7         | 65901.7        
=================================================================
