COUNTRATE ANALYSIS: round_26.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11494.8         | 11365.3         | 9324.0         
2    | 671.4           | 671.2           | 627.8          
3    | 13.2            | 13.2            | 9.4            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32211.3         | 30600.7         | 24946.2        
10   | 3085.0          | 3078.9          | 2728.2         
11   | 125.0           | 125.0           | 117.4          
12   | 7.3             | 7.3             | 1.2            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13472.2         | 13248.9         | 11790.6        
18   | 320.5           | 320.4           | 300.6          
19   | 5.1             | 5.1             | 3.9            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14687.1         | 14579.9         | 12742.2        
26   | 462.6           | 462.3           | 429.9          
27   | 7.9             | 7.9             | 4.9            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76564.4         | 74487.2         | 63026.5        
=================================================================
