COUNTRATE ANALYSIS: round_28.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11661.9         | 11537.5         | 9483.6         
2    | 687.6           | 687.5           | 634.2          
3    | 12.1            | 12.1            | 11.4           
4    | 0.7             | 0.7             | 0.5            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32581.9         | 30914.2         | 25221.8        
10   | 3152.9          | 3148.6          | 2787.1         
11   | 131.4           | 131.4           | 122.7          
12   | 7.8             | 7.8             | 6.6            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14286.0         | 14054.8         | 12528.3        
18   | 354.1           | 354.0           | 333.2          
19   | 5.1             | 5.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15807.9         | 15689.4         | 13748.1        
26   | 508.8           | 508.7           | 456.1          
27   | 8.4             | 8.4             | 5.3            
28   | 0.5             | 0.5             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79207.7         | 77061.4         | 65338.9        
=================================================================
