COUNTRATE ANALYSIS: round_22.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10364.5         | 10247.7         | 8394.4         
2    | 559.9           | 559.8           | 522.1          
3    | 10.3            | 10.3            | 5.2            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29698.7         | 28222.4         | 23249.2        
10   | 2538.1          | 2533.0          | 2261.9         
11   | 91.5            | 92.0            | 86.2           
12   | 5.1             | 5.1             | 3.6            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11484.3         | 11302.6         | 10067.6        
18   | 234.1           | 233.3           | 218.5          
19   | 2.7             | 2.7             | 1.3            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12075.2         | 11990.9         | 10456.2        
26   | 344.8           | 345.3           | 313.4          
27   | 5.7             | 5.6             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 67415.4         | 65551.2         | 55579.6        
=================================================================
