COUNTRATE ANALYSIS: round_30.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11814.4         | 11686.5         | 9607.2         
2    | 695.1           | 695.6           | 650.2          
3    | 12.3            | 12.4            | 9.3            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32822.0         | 31158.5         | 25350.2        
10   | 3241.9          | 3237.2          | 2863.0         
11   | 138.6           | 138.4           | 129.3          
12   | 8.8             | 8.7             | 2.0            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12492.5         | 12284.6         | 10917.0        
18   | 299.2           | 299.7           | 282.4          
19   | 4.6             | 4.6             | 4.4            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13673.8         | 13580.3         | 11860.5        
26   | 446.9           | 446.4           | 418.7          
27   | 7.6             | 7.8             | 5.4            
28   | 0.5             | 0.5             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75658.7         | 73562.0         | 62099.5        
=================================================================
