COUNTRATE ANALYSIS: round_19.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10386.6         | 10271.6         | 8429.4         
2    | 548.9           | 549.3           | 514.4          
3    | 8.3             | 8.3             | 6.5            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29689.0         | 28234.9         | 23273.5        
10   | 2515.9          | 2514.7          | 2237.6         
11   | 93.1            | 93.2            | 89.2           
12   | 3.8             | 3.8             | 1.8            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11645.5         | 11456.7         | 10203.6        
18   | 245.7           | 245.8           | 227.1          
19   | 3.8             | 3.7             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12152.2         | 12077.7         | 10541.1        
26   | 347.2           | 346.5           | 320.0          
27   | 4.6             | 4.6             | 4.1            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 67645.1         | 65811.2         | 55848.3        
=================================================================
