COUNTRATE ANALYSIS: round_17.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10069.6         | 9969.8          | 8162.5         
2    | 526.8           | 526.5           | 488.9          
3    | 8.4             | 8.3             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29021.2         | 27636.8         | 22786.6        
10   | 2435.8          | 2431.8          | 2174.3         
11   | 91.2            | 91.2            | 75.9           
12   | 3.8             | 3.8             | 2.3            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11626.5         | 11431.6         | 10197.0        
18   | 237.5           | 237.7           | 224.6          
19   | 2.4             | 2.4             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12133.0         | 12050.1         | 10547.9        
26   | 337.3           | 337.3           | 317.2          
27   | 4.6             | 4.6             | 0.4            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 66498.2         | 64732.3         | 54977.5        
=================================================================
