COUNTRATE ANALYSIS: round_26.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11457.3         | 11338.3         | 9315.7         
2    | 654.6           | 655.2           | 614.0          
3    | 12.2            | 12.2            | 9.9            
4    | 0.2             | 0.2             | 0.1            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32182.1         | 30571.0         | 24978.2        
10   | 3040.4          | 3039.4          | 2692.4         
11   | 120.4           | 120.6           | 112.9          
12   | 7.2             | 7.2             | 1.9            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12364.2         | 12164.3         | 10813.0        
18   | 290.5           | 290.5           | 264.4          
19   | 3.9             | 3.9             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13385.7         | 13290.8         | 11576.4        
26   | 435.9           | 436.0           | 402.3          
27   | 7.0             | 6.9             | 5.6            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73962.0         | 71936.9         | 60786.8        
=================================================================
