COUNTRATE ANALYSIS: round_1.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10872.6         | 10746.0         | 8831.8         
2    | 611.3           | 611.0           | 567.3          
3    | 9.3             | 9.2             | 1.3            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31030.5         | 29485.3         | 24214.7        
10   | 2756.9          | 2752.1          | 2449.1         
11   | 104.0           | 104.1           | 98.6           
12   | 5.1             | 5.1             | 4.5            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13938.9         | 13699.1         | 12257.1        
18   | 322.9           | 322.4           | 302.5          
19   | 5.6             | 5.6             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15245.2         | 15144.6         | 13384.4        
26   | 413.0           | 413.0           | 386.5          
27   | 8.4             | 8.4             | 6.8            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75324.2         | 73306.6         | 62504.6        
=================================================================
