COUNTRATE ANALYSIS: round_25.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11464.0         | 11335.6         | 9294.4         
2    | 680.1           | 679.5           | 640.7          
3    | 10.7            | 10.7            | 7.2            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32243.2         | 30631.5         | 24988.1        
10   | 3088.4          | 3083.1          | 2726.3         
11   | 126.0           | 126.0           | 118.2          
12   | 7.4             | 7.4             | 5.1            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12400.7         | 12192.3         | 10854.3        
18   | 278.3           | 278.3           | 256.8          
19   | 4.3             | 4.3             | 3.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13324.4         | 13230.1         | 11547.6        
26   | 422.4           | 422.4           | 383.5          
27   | 7.0             | 7.0             | 6.1            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74058.2         | 72009.5         | 60831.9        
=================================================================
