COUNTRATE ANALYSIS: round_5.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10291.8         | 10187.1         | 8349.7         
2    | 540.0           | 540.7           | 510.3          
3    | 7.6             | 7.6             | 7.1            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29449.8         | 28020.1         | 23125.7        
10   | 2457.4          | 2455.1          | 2182.8         
11   | 94.9            | 95.3            | 90.6           
12   | 3.8             | 3.8             | 3.1            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12732.1         | 12526.5         | 11214.7        
18   | 266.5           | 266.0           | 249.1          
19   | 4.2             | 4.2             | 2.7            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13658.6         | 13556.7         | 11930.9        
26   | 359.5           | 359.2           | 325.7          
27   | 5.0             | 4.9             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69871.7         | 68027.8         | 57992.3        
=================================================================
