COUNTRATE ANALYSIS: round_8.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10725.9         | 10608.1         | 8715.7         
2    | 578.9           | 578.3           | 532.0          
3    | 8.1             | 8.1             | 6.2            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30491.4         | 28974.7         | 23827.2        
10   | 2679.1          | 2674.4          | 2381.5         
11   | 98.2            | 98.2            | 90.9           
12   | 5.5             | 5.5             | 1.5            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12411.5         | 12210.2         | 10912.9        
18   | 265.6           | 265.5           | 251.2          
19   | 3.3             | 3.3             | 3.0            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13190.4         | 13093.3         | 11479.3        
26   | 369.9           | 369.8           | 338.3          
27   | 4.7             | 4.7             | 1.8            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70833.0         | 68894.7         | 58541.5        
=================================================================
