COUNTRATE ANALYSIS: round_24.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11254.9         | 11135.7         | 9153.3         
2    | 637.1           | 636.9           | 590.3          
3    | 10.2            | 10.2            | 8.7            
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31821.0         | 30212.5         | 24706.2        
10   | 2954.9          | 2951.2          | 2615.9         
11   | 119.2           | 119.2           | 110.6          
12   | 7.4             | 7.4             | 5.9            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12053.9         | 11854.4         | 10539.6        
18   | 274.9           | 274.7           | 258.4          
19   | 3.1             | 3.1             | 0.5            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12967.5         | 12872.7         | 11212.5        
26   | 416.7           | 416.7           | 386.9          
27   | 5.0             | 5.0             | 1.8            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 72526.9         | 70500.7         | 59590.6        
=================================================================
