COUNTRATE ANALYSIS: round_19.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10530.9         | 10418.4         | 8545.0         
2    | 566.5           | 566.7           | 529.7          
3    | 9.1             | 9.1             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30216.9         | 28691.9         | 23626.0        
10   | 2587.1          | 2583.5          | 2300.4         
11   | 98.1            | 98.3            | 91.6           
12   | 4.8             | 4.8             | 0.9            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15923.9         | 15658.0         | 13995.3        
18   | 405.0           | 404.1           | 381.6          
19   | 8.1             | 8.1             | 7.6            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17697.8         | 17566.4         | 15530.9        
26   | 509.4           | 509.1           | 477.7          
27   | 10.8            | 10.8            | 10.7           
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78569.0         | 76529.7         | 65497.4        
=================================================================
