COUNTRATE ANALYSIS: round_2.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10887.0         | 10765.3         | 8840.2         
2    | 593.2           | 593.1           | 559.3          
3    | 10.7            | 10.7            | 7.7            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30905.8         | 29364.4         | 24108.9        
10   | 2760.9          | 2755.4          | 2447.6         
11   | 112.2           | 112.2           | 103.1          
12   | 6.1             | 6.1             | 4.6            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13013.7         | 12797.2         | 11393.9        
18   | 295.3           | 295.2           | 274.3          
19   | 3.5             | 3.5             | 2.6            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 14043.0         | 13942.5         | 12174.8        
26   | 424.9           | 424.8           | 387.4          
27   | 6.0             | 6.0             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73063.1         | 71077.3         | 60304.5        
=================================================================
