COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10521.0         | 10410.5         | 8546.1         
2    | 569.0           | 568.6           | 534.0          
3    | 9.1             | 9.1             | 8.7            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30122.9         | 28630.3         | 23524.2        
10   | 2624.3          | 2619.7          | 2330.8         
11   | 97.1            | 97.1            | 91.6           
12   | 4.7             | 4.7             | 2.1            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15814.8         | 15554.4         | 13879.7        
18   | 397.8           | 397.5           | 369.3          
19   | 8.5             | 8.5             | 5.3            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17425.8         | 17296.0         | 15266.9        
26   | 492.2           | 492.1           | 456.5          
27   | 9.4             | 9.4             | 7.8            
28   | 0.3             | 0.3             | 0.2            
29   | 0.1             | 0.1             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78097.4         | 76098.7         | 65023.2        
=================================================================
