COUNTRATE ANALYSIS: round_4.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10851.8         | 10734.6         | 8796.5         
2    | 615.9           | 616.2           | 573.1          
3    | 9.7             | 9.6             | 3.2            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30988.8         | 29456.7         | 24136.9        
10   | 2814.1          | 2807.3          | 2508.1         
11   | 106.0           | 105.9           | 100.0          
12   | 5.7             | 5.7             | 4.6            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17143.1         | 16859.5         | 15085.8        
18   | 453.7           | 453.9           | 427.1          
19   | 9.9             | 9.9             | 5.0            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19283.8         | 19140.8         | 17009.5        
26   | 535.2           | 535.2           | 505.0          
27   | 10.6            | 10.6            | 7.0            
28   | 0.5             | 0.5             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 82829.6         | 80747.0         | 69161.9        
=================================================================
