COUNTRATE ANALYSIS: round_30.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11149.5         | 11025.5         | 9057.7         
2    | 603.8           | 604.2           | 564.6          
3    | 10.5            | 10.5            | 9.4            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31359.8         | 29766.8         | 24380.6        
10   | 2866.4          | 2861.9          | 2546.0         
11   | 110.5           | 110.9           | 105.0          
12   | 5.4             | 5.4             | 4.5            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11753.7         | 11571.8         | 10290.1        
18   | 269.4           | 269.8           | 255.8          
19   | 3.4             | 3.5             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12574.2         | 12491.1         | 10874.8        
26   | 392.4           | 393.3           | 363.9          
27   | 5.4             | 5.4             | 5.0            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 71105.4         | 69121.2         | 58457.4        
=================================================================
