COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11346.6         | 11221.8         | 9207.0         
2    | 652.4           | 652.3           | 614.4          
3    | 10.8            | 10.8            | 7.8            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31884.7         | 30264.7         | 24693.2        
10   | 3000.3          | 2995.0          | 2649.5         
11   | 124.1           | 124.1           | 116.6          
12   | 6.8             | 6.8             | 4.0            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12164.2         | 11970.9         | 10648.2        
18   | 280.2           | 279.9           | 255.6          
19   | 4.9             | 4.9             | 3.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.1             | 0.1             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13052.6         | 12962.2         | 11350.1        
26   | 386.2           | 386.2           | 354.5          
27   | 5.3             | 5.3             | 2.2            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 72920.0         | 70885.8         | 59906.6        
=================================================================
