COUNTRATE ANALYSIS: round_5.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10941.1         | 10815.7         | 8844.6         
2    | 627.7           | 627.7           | 584.7          
3    | 12.3            | 12.4            | 11.0           
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31100.1         | 29545.6         | 24296.3        
10   | 2758.8          | 2754.6          | 2448.4         
11   | 103.0           | 102.9           | 94.9           
12   | 5.1             | 5.1             | 2.6            
13   | 0.2             | 0.2             | 0.0            
14   | 0.1             | 0.1             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14165.2         | 13929.8         | 12431.7        
18   | 330.9           | 331.0           | 312.0          
19   | 4.8             | 4.8             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15556.7         | 15439.3         | 13565.2        
26   | 463.2           | 463.1           | 430.5          
27   | 8.2             | 8.1             | 5.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 76077.9         | 74041.0         | 63027.4        
=================================================================
