COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10332.0         | 10223.5         | 8357.0         
2    | 540.6           | 540.7           | 499.3          
3    | 7.5             | 7.4             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29419.3         | 27971.6         | 23046.7        
10   | 2485.8          | 2483.0          | 2216.7         
11   | 89.7            | 90.1            | 85.3           
12   | 4.0             | 4.1             | 1.7            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13800.1         | 13572.3         | 12102.0        
18   | 310.2           | 310.0           | 290.2          
19   | 4.8             | 4.8             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15058.7         | 14948.4         | 13124.3        
26   | 431.2           | 431.6           | 404.5          
27   | 7.8             | 7.9             | 5.8            
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 72492.6         | 70596.3         | 60133.4        
=================================================================
