COUNTRATE ANALYSIS: round_5.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10997.3         | 10875.5         | 8930.5         
2    | 620.5           | 620.0           | 582.1          
3    | 9.5             | 9.5             | 8.7            
4    | 0.7             | 0.7             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31314.4         | 29761.8         | 24400.6        
10   | 2840.3          | 2836.6          | 2515.0         
11   | 111.0           | 111.0           | 104.5          
12   | 5.4             | 5.4             | 5.0            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12105.8         | 11907.9         | 10596.3        
18   | 274.0           | 273.8           | 249.1          
19   | 3.3             | 3.3             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12994.4         | 12904.3         | 11257.0        
26   | 407.8           | 407.8           | 376.2          
27   | 5.2             | 5.2             | 2.0            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 71690.3         | 69723.4         | 59027.1        
=================================================================
