COUNTRATE ANALYSIS: round_18.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10159.4         | 10049.9         | 8238.4         
2    | 526.0           | 525.6           | 492.0          
3    | 7.2             | 7.2             | 5.3            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29297.2         | 27875.5         | 22994.2        
10   | 2439.4          | 2437.0          | 2168.5         
11   | 90.4            | 90.4            | 84.9           
12   | 4.5             | 4.4             | 0.1            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15354.2         | 15106.9         | 13490.6        
18   | 364.1           | 364.6           | 333.0          
19   | 6.9             | 6.8             | 6.0            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16718.9         | 16605.9         | 14741.2        
26   | 428.9           | 428.6           | 406.2          
27   | 8.2             | 8.2             | 5.3            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75406.1         | 73511.9         | 62965.6        
=================================================================
