COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10684.4         | 10570.5         | 8655.7         
2    | 598.0           | 597.7           | 561.2          
3    | 10.2            | 10.1            | 9.7            
4    | 0.3             | 0.3             | 0.0            
5    | 0.1             | 0.1             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30552.2         | 29065.8         | 23855.9        
10   | 2708.2          | 2705.6          | 2408.1         
11   | 100.7           | 100.8           | 95.2           
12   | 4.8             | 4.9             | 2.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17194.2         | 16911.1         | 15145.4        
18   | 448.7           | 449.2           | 423.7          
19   | 9.1             | 9.2             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19339.4         | 19196.9         | 17078.6        
26   | 531.4           | 532.3           | 497.4          
27   | 13.7            | 13.8            | 10.9           
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 82195.7         | 80168.8         | 68744.2        
=================================================================
