COUNTRATE ANALYSIS: round_22.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10415.5         | 10297.8         | 8432.3         
2    | 558.2           | 557.7           | 512.9          
3    | 8.2             | 8.1             | 1.2            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30022.6         | 28513.8         | 23483.8        
10   | 2590.6          | 2587.4          | 2299.5         
11   | 97.3            | 97.6            | 91.9           
12   | 5.1             | 5.1             | 4.7            
13   | 0.5             | 0.5             | 0.3            
14   | 0.1             | 0.1             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14936.9         | 14700.8         | 13137.0        
18   | 361.3           | 360.9           | 326.7          
19   | 6.4             | 6.3             | 3.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16331.6         | 16209.8         | 14374.3        
26   | 410.9           | 410.7           | 379.4          
27   | 6.2             | 6.1             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75751.7         | 73763.2         | 63047.4        
=================================================================
