COUNTRATE ANALYSIS: round_21.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10634.7         | 10517.3         | 8646.4         
2    | 589.8           | 589.7           | 552.0          
3    | 9.5             | 9.5             | 8.1            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30481.4         | 28960.0         | 23808.1        
10   | 2680.0          | 2675.3          | 2379.8         
11   | 100.6           | 100.6           | 96.0           
12   | 4.1             | 4.1             | 3.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.1             | 0.1             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11754.5         | 11561.2         | 10293.3        
18   | 248.8           | 248.8           | 226.8          
19   | 3.2             | 3.2             | 0.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12278.3         | 12193.4         | 10636.5        
26   | 361.3           | 361.2           | 336.1          
27   | 5.9             | 5.9             | 4.7            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69153.2         | 67231.4         | 56991.2        
=================================================================
