COUNTRATE ANALYSIS: round_29.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11751.4         | 11622.3         | 9568.9         
2    | 672.9           | 672.5           | 625.3          
3    | 12.2            | 12.1            | 10.1           
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32634.6         | 30979.5         | 25253.7        
10   | 3180.5          | 3179.3          | 2823.6         
11   | 128.2           | 128.3           | 120.4          
12   | 7.5             | 7.6             | 3.6            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11803.6         | 11613.5         | 10314.6        
18   | 273.7           | 273.9           | 253.0          
19   | 3.6             | 3.6             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12762.6         | 12682.5         | 11044.8        
26   | 410.8           | 410.9           | 378.2          
27   | 5.8             | 5.7             | 5.1            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73648.2         | 71592.5         | 60401.4        
=================================================================
