COUNTRATE ANALYSIS: round_4.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10791.6         | 10676.4         | 8763.3         
2    | 596.4           | 597.1           | 559.2          
3    | 8.8             | 8.8             | 8.3            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30753.6         | 29224.6         | 24041.1        
10   | 2700.5          | 2696.3          | 2397.4         
11   | 105.2           | 105.2           | 99.7           
12   | 4.8             | 4.8             | 3.6            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16136.5         | 15877.5         | 14217.3        
18   | 402.0           | 401.9           | 357.2          
19   | 7.7             | 7.6             | 7.1            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17921.7         | 17791.7         | 15796.5        
26   | 487.5           | 487.5           | 450.9          
27   | 11.5            | 11.4            | 3.9            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79928.6         | 77891.9         | 66705.4        
=================================================================
