COUNTRATE ANALYSIS: round_8.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10625.6         | 10510.6         | 8625.3         
2    | 580.9           | 580.6           | 542.2          
3    | 8.7             | 8.6             | 6.9            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30369.8         | 28872.5         | 23776.3        
10   | 2641.8          | 2636.4          | 2337.1         
11   | 104.3           | 104.4           | 99.8           
12   | 4.4             | 4.4             | 2.9            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15285.2         | 15038.6         | 13451.7        
18   | 370.7           | 370.1           | 347.7          
19   | 6.3             | 6.3             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16853.0         | 16735.0         | 14859.3        
26   | 442.2           | 442.7           | 414.1          
27   | 8.6             | 8.6             | 7.3            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77302.3         | 75319.8         | 64470.5        
=================================================================
