COUNTRATE ANALYSIS: round_17.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10459.6         | 10348.2         | 8495.4         
2    | 548.7           | 548.2           | 514.2          
3    | 8.6             | 8.6             | 6.3            
4    | 0.7             | 0.7             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29765.8         | 28285.3         | 23284.2        
10   | 2538.8          | 2534.9          | 2258.0         
11   | 98.0            | 98.1            | 90.1           
12   | 4.2             | 4.2             | 0.4            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12152.1         | 11959.7         | 10649.9        
18   | 268.5           | 268.0           | 239.5          
19   | 2.5             | 2.5             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12836.3         | 12748.3         | 11105.6        
26   | 387.4           | 387.6           | 358.2          
27   | 5.4             | 5.4             | 3.7            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69076.9         | 67199.9         | 57005.5        
=================================================================
