COUNTRATE ANALYSIS: round_29.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11791.1         | 11658.5         | 9597.3         
2    | 682.8           | 682.1           | 636.4          
3    | 14.5            | 14.5            | 9.0            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32765.1         | 31090.9         | 25348.3        
10   | 3195.6          | 3189.6          | 2827.0         
11   | 134.0           | 134.0           | 117.2          
12   | 8.8             | 8.8             | 2.5            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15065.9         | 14819.8         | 13180.6        
18   | 397.9           | 397.8           | 354.2          
19   | 7.7             | 7.7             | 3.0            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16682.3         | 16557.8         | 14574.2        
26   | 524.3           | 524.3           | 484.1          
27   | 10.8            | 10.8            | 9.1            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 81282.0         | 79097.7         | 67143.0        
=================================================================
