COUNTRATE ANALYSIS: round_16.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10295.1         | 10185.3         | 8343.4         
2    | 553.1           | 552.9           | 518.6          
3    | 11.1            | 11.1            | 9.2            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29687.1         | 28199.2         | 23219.7        
10   | 2538.5          | 2534.4          | 2256.9         
11   | 89.7            | 89.7            | 81.1           
12   | 4.4             | 4.4             | 3.4            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11876.3         | 11681.9         | 10362.3        
18   | 252.9           | 252.8           | 234.1          
19   | 4.0             | 4.0             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12566.0         | 12480.0         | 10869.0        
26   | 373.0           | 372.9           | 341.5          
27   | 4.7             | 4.7             | 1.5            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 68256.6         | 66373.9         | 56240.9        
=================================================================
