COUNTRATE ANALYSIS: round_13.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10184.4         | 10071.8         | 8245.9         
2    | 529.7           | 530.2           | 497.3          
3    | 6.7             | 6.7             | 5.3            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29352.0         | 27906.8         | 23014.9        
10   | 2458.9          | 2456.0          | 2182.4         
11   | 93.7            | 93.9            | 88.8           
12   | 4.9             | 4.9             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16186.5         | 15905.9         | 14240.0        
18   | 396.6           | 396.6           | 367.0          
19   | 8.0             | 7.9             | 6.1            
20   | 0.4             | 0.4             | 0.0            
21   | 0.1             | 0.1             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18019.7         | 17885.3         | 15822.7        
26   | 511.3           | 511.2           | 475.0          
27   | 12.3            | 12.2            | 4.8            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77765.9         | 75790.6         | 64950.1        
=================================================================
