COUNTRATE ANALYSIS: round_28.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11789.8         | 11656.2         | 9582.1         
2    | 690.4           | 690.1           | 641.9          
3    | 11.2            | 11.2            | 10.5           
4    | 0.7             | 0.7             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32737.5         | 31058.1         | 25306.1        
10   | 3185.4          | 3179.8          | 2804.4         
11   | 137.8           | 137.8           | 128.8          
12   | 8.7             | 8.7             | 7.0            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11718.9         | 11529.0         | 10252.4        
18   | 272.2           | 272.2           | 252.7          
19   | 4.4             | 4.4             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12624.2         | 12532.1         | 10909.3        
26   | 407.7           | 407.5           | 356.4          
27   | 6.7             | 6.7             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 73595.9         | 71494.8         | 60251.7        
=================================================================
