COUNTRATE ANALYSIS: round_14.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10392.8         | 10275.5         | 8445.7         
2    | 555.9           | 554.9           | 515.5          
3    | 10.7            | 10.6            | 8.5            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29919.5         | 28453.5         | 23433.2        
10   | 2571.8          | 2565.7          | 2294.5         
11   | 97.8            | 97.8            | 91.6           
12   | 5.5             | 5.5             | 3.7            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11108.6         | 10925.3         | 9738.6         
18   | 226.1           | 225.8           | 213.1          
19   | 3.1             | 3.1             | 2.1            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 11647.4         | 11562.8         | 10074.2        
26   | 341.1           | 341.1           | 319.3          
27   | 5.1             | 5.1             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 66885.9         | 65027.3         | 55140.2        
=================================================================
