COUNTRATE ANALYSIS: round_27.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11324.0         | 11196.9         | 9204.2         
2    | 648.6           | 649.0           | 606.0          
3    | 9.8             | 9.9             | 6.2            
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31920.3         | 30317.1         | 24800.0        
10   | 2972.5          | 2966.1          | 2628.8         
11   | 117.9           | 118.0           | 109.5          
12   | 6.6             | 6.5             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17272.6         | 16986.6         | 15199.2        
18   | 460.2           | 460.1           | 427.8          
19   | 8.5             | 8.4             | 5.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19441.9         | 19290.0         | 17103.9        
26   | 578.2           | 577.8           | 543.7          
27   | 13.3            | 13.3            | 8.8            
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 84775.4         | 82600.8         | 70643.6        
=================================================================
