COUNTRATE ANALYSIS: round_1.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10936.1         | 10817.1         | 8899.9         
2    | 602.4           | 602.2           | 563.4          
3    | 10.5            | 10.5            | 5.7            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30973.4         | 29429.2         | 24174.3        
10   | 2796.4          | 2792.3          | 2482.5         
11   | 107.3           | 107.3           | 101.9          
12   | 5.1             | 5.1             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13954.1         | 13727.7         | 12258.8        
18   | 328.5           | 328.3           | 302.1          
19   | 4.8             | 4.8             | 1.8            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15334.1         | 15226.0         | 13364.4        
26   | 463.3           | 463.3           | 429.0          
27   | 8.3             | 8.3             | 5.3            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 75524.8         | 73522.5         | 62589.2        
=================================================================
