COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10109.6         | 10001.8         | 8213.2         
2    | 520.5           | 519.9           | 486.7          
3    | 6.7             | 6.7             | 5.7            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 28978.2         | 27571.0         | 22791.2        
10   | 2351.1          | 2346.4          | 2085.2         
11   | 91.3            | 91.3            | 85.5           
12   | 5.4             | 5.4             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 15157.8         | 14906.8         | 13305.9        
18   | 356.1           | 355.8           | 335.4          
19   | 6.2             | 6.2             | 2.9            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 16700.5         | 16576.8         | 14647.9        
26   | 458.6           | 458.7           | 434.0          
27   | 8.4             | 8.4             | 0.0            
28   | 0.0             | 0.0             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 74750.7         | 72855.7         | 62393.6        
=================================================================
