COUNTRATE ANALYSIS: round_7.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10519.7         | 10402.0         | 8531.9         
2    | 559.7           | 559.1           | 525.3          
3    | 8.1             | 8.2             | 7.2            
4    | 0.8             | 0.8             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29982.7         | 28506.3         | 23486.0        
10   | 2584.2          | 2582.2          | 2305.4         
11   | 93.4            | 93.6            | 87.3           
12   | 4.6             | 4.6             | 2.3            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12630.9         | 12418.3         | 11052.3        
18   | 278.3           | 278.5           | 256.8          
19   | 4.1             | 4.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13492.0         | 13392.4         | 11722.2        
26   | 406.5           | 406.3           | 360.9          
27   | 5.9             | 5.9             | 5.4            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 70571.4         | 68662.9         | 58343.2        
=================================================================
