COUNTRATE ANALYSIS: round_23.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10589.1         | 10471.6         | 8587.9         
2    | 579.1           | 578.4           | 543.9          
3    | 7.8             | 7.8             | 2.5            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30363.7         | 28850.4         | 23727.7        
10   | 2660.5          | 2655.5          | 2366.8         
11   | 97.7            | 97.9            | 89.6           
12   | 5.8             | 5.7             | 5.5            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11862.2         | 11656.1         | 10378.3        
18   | 254.3           | 254.7           | 235.0          
19   | 3.1             | 3.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12601.3         | 12515.7         | 10911.2        
26   | 367.6           | 366.7           | 337.5          
27   | 4.0             | 3.9             | 0.6            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 69396.7         | 67468.2         | 57186.5        
=================================================================
