COUNTRATE ANALYSIS: round_13.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10448.2         | 10337.6         | 8486.9         
2    | 557.2           | 556.8           | 519.8          
3    | 8.3             | 8.3             | 6.1            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29906.3         | 28444.0         | 23409.8        
10   | 2574.1          | 2569.0          | 2286.8         
11   | 97.2            | 97.2            | 90.5           
12   | 5.9             | 5.9             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16725.6         | 16443.2         | 14695.3        
18   | 439.5           | 439.1           | 413.2          
19   | 8.6             | 8.6             | 4.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18688.7         | 18538.1         | 16462.4        
26   | 520.3           | 520.2           | 470.8          
27   | 10.0            | 10.0            | 5.9            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79990.7         | 77978.8         | 66851.8        
=================================================================
