COUNTRATE ANALYSIS: round_14.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10365.1         | 10253.9         | 8386.0         
2    | 556.1           | 556.0           | 516.7          
3    | 8.1             | 8.1             | 5.8            
4    | 0.1             | 0.1             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29779.2         | 28333.6         | 23337.7        
10   | 2542.8          | 2539.1          | 2263.3         
11   | 93.2            | 93.2            | 85.5           
12   | 4.6             | 4.6             | 2.7            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16724.2         | 16454.9         | 14681.1        
18   | 435.2           | 435.1           | 409.8          
19   | 9.2             | 9.2             | 8.8            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18709.7         | 18568.5         | 16453.6        
26   | 516.0           | 516.0           | 486.0          
27   | 12.6            | 12.6            | 9.9            
28   | 0.4             | 0.4             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79756.9         | 77785.6         | 66646.9        
=================================================================
