COUNTRATE ANALYSIS: round_26.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11590.4         | 11451.4         | 9414.3         
2    | 689.2           | 687.7           | 641.0          
3    | 12.4            | 12.3            | 10.5           
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32378.0         | 30744.6         | 25107.5        
10   | 3089.2          | 3083.4          | 2738.6         
11   | 119.4           | 119.6           | 112.9          
12   | 6.0             | 6.0             | 4.7            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17388.1         | 17092.7         | 15262.5        
18   | 483.1           | 482.6           | 453.4          
19   | 10.2            | 10.3            | 9.8            
20   | 0.4             | 0.4             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19624.7         | 19465.2         | 17302.4        
26   | 565.7           | 566.3           | 536.1          
27   | 12.1            | 12.1            | 6.9            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 85969.9         | 83735.7         | 71600.5        
=================================================================
