COUNTRATE ANALYSIS: round_23.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10626.3         | 10510.6         | 8636.9         
2    | 573.1           | 573.4           | 536.5          
3    | 7.8             | 8.0             | 6.6            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30493.6         | 28999.0         | 23843.8        
10   | 2668.5          | 2664.5          | 2377.1         
11   | 103.2           | 103.4           | 97.8           
12   | 4.7             | 4.7             | 2.2            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16752.6         | 16465.9         | 14727.1        
18   | 443.0           | 443.1           | 415.0          
19   | 8.8             | 8.7             | 4.2            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18765.7         | 18622.1         | 16534.5        
26   | 525.6           | 526.4           | 494.4          
27   | 10.8            | 10.8            | 10.2           
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 80984.7         | 78941.5         | 67686.5        
=================================================================
