COUNTRATE ANALYSIS: round_15.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10580.9         | 10465.5         | 8564.5         
2    | 577.2           | 576.8           | 537.0          
3    | 8.7             | 8.7             | 6.9            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30262.8         | 28768.8         | 23632.1        
10   | 2671.4          | 2666.5          | 2376.4         
11   | 98.9            | 98.9            | 89.5           
12   | 6.1             | 6.1             | 5.6            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17007.4         | 16726.3         | 14976.5        
18   | 445.4           | 445.3           | 415.5          
19   | 9.1             | 9.1             | 7.2            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18924.0         | 18778.7         | 16653.7        
26   | 537.8           | 537.8           | 511.2          
27   | 11.1            | 11.1            | 7.2            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 81141.5         | 79100.3         | 67783.4        
=================================================================
