COUNTRATE ANALYSIS: round_29.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11836.7         | 11710.0         | 9622.8         
2    | 693.4           | 693.1           | 650.7          
3    | 13.2            | 13.2            | 11.3           
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32807.2         | 31144.6         | 25367.4        
10   | 3213.2          | 3208.5          | 2836.7         
11   | 135.4           | 135.4           | 123.0          
12   | 8.6             | 8.6             | 6.9            
13   | 0.8             | 0.8             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13815.5         | 13586.9         | 12128.8        
18   | 345.0           | 344.9           | 324.3          
19   | 6.1             | 6.1             | 3.4            
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15359.9         | 15250.7         | 13455.0        
26   | 436.5           | 436.4           | 407.5          
27   | 8.0             | 8.0             | 6.3            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78680.4         | 76548.3         | 64944.2        
=================================================================
