COUNTRATE ANALYSIS: round_30.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11705.3         | 11577.2         | 9531.6         
2    | 680.7           | 680.2           | 633.9          
3    | 12.4            | 12.4            | 11.6           
4    | 0.6             | 0.6             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32431.9         | 30793.3         | 25071.5        
10   | 3160.3          | 3156.5          | 2794.3         
11   | 131.6           | 131.7           | 124.8          
12   | 6.5             | 6.5             | 3.4            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 13574.1         | 13362.0         | 11920.7        
18   | 347.3           | 347.4           | 327.5          
19   | 3.8             | 3.8             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15043.2         | 14944.3         | 13175.9        
26   | 428.1           | 428.0           | 402.4          
27   | 6.3             | 6.3             | 0.7            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 77532.7         | 75450.6         | 63998.2        
=================================================================
