COUNTRATE ANALYSIS: round_28.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11719.9         | 11595.3         | 9547.7         
2    | 685.0           | 685.3           | 639.8          
3    | 11.3            | 11.3            | 9.9            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 32701.1         | 31046.0         | 25279.0        
10   | 3196.4          | 3191.9          | 2824.8         
11   | 130.4           | 130.6           | 121.7          
12   | 8.4             | 8.5             | 7.7            
13   | 0.3             | 0.3             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 14296.3         | 14068.7         | 12560.1        
18   | 363.3           | 363.5           | 342.0          
19   | 5.9             | 5.9             | 1.4            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 15828.7         | 15715.3         | 13875.1        
26   | 460.2           | 459.3           | 432.2          
27   | 7.9             | 7.8             | 6.3            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79415.7         | 77290.3         | 65647.7        
=================================================================
