COUNTRATE ANALYSIS: round_21.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10223.7         | 10110.6         | 8282.2         
2    | 526.1           | 526.0           | 492.8          
3    | 7.9             | 7.9             | 7.3            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29306.1         | 27872.3         | 22992.9        
10   | 2469.6          | 2465.7          | 2193.6         
11   | 92.8            | 92.8            | 87.5           
12   | 5.0             | 5.0             | 2.8            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 11923.2         | 11734.0         | 10421.5        
18   | 248.4           | 248.2           | 226.7          
19   | 4.0             | 4.0             | 1.3            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 12645.6         | 12553.3         | 10938.7        
26   | 369.6           | 369.4           | 336.0          
27   | 4.9             | 4.9             | 1.2            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 67827.5         | 65994.7         | 55984.5        
=================================================================
