COUNTRATE ANALYSIS: round_24.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10946.6         | 10823.2         | 8868.7         
2    | 633.9           | 632.7           | 575.8          
3    | 11.3            | 11.2            | 7.5            
4    | 0.5             | 0.5             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31187.9         | 29640.5         | 24280.5        
10   | 2837.9          | 2832.5          | 2524.6         
11   | 111.4           | 111.0           | 103.7          
12   | 6.5             | 6.4             | 5.6            
13   | 0.4             | 0.4             | 0.0            
14   | 0.1             | 0.1             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 12358.8         | 12155.1         | 10830.7        
18   | 278.7           | 279.0           | 258.2          
19   | 3.6             | 3.5             | 2.2            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 13283.1         | 13186.1         | 11511.6        
26   | 405.8           | 405.6           | 379.4          
27   | 6.2             | 6.2             | 3.8            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 72072.8         | 70094.2         | 59352.4        
=================================================================
