COUNTRATE ANALYSIS: round_25.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 11391.4         | 11267.6         | 9258.0         
2    | 639.6           | 639.4           | 591.8          
3    | 10.3            | 10.3            | 8.0            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 31952.8         | 30341.7         | 24832.9        
10   | 2976.8          | 2971.8          | 2632.5         
11   | 119.5           | 119.5           | 111.6          
12   | 7.4             | 7.4             | 4.0            
13   | 0.1             | 0.1             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16993.4         | 16699.3         | 14936.1        
18   | 461.6           | 461.6           | 418.0          
19   | 9.1             | 9.1             | 0.0            
20   | 0.0             | 0.0             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19040.2         | 18898.6         | 16788.9        
26   | 529.4           | 529.3           | 497.2          
27   | 11.3            | 11.3            | 8.0            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 84143.6         | 81967.7         | 70087.1        
=================================================================
