COUNTRATE ANALYSIS: round_11.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10609.6         | 10496.2         | 8621.9         
2    | 579.7           | 579.2           | 540.8          
3    | 9.9             | 9.9             | 5.3            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30252.4         | 28748.1         | 23604.7        
10   | 2660.0          | 2655.6          | 2359.0         
11   | 99.4            | 99.4            | 92.9           
12   | 5.1             | 5.1             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 17173.8         | 16880.5         | 15092.1        
18   | 451.3           | 451.2           | 418.9          
19   | 8.4             | 8.4             | 7.7            
20   | 0.3             | 0.3             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 19243.2         | 19094.8         | 16917.5        
26   | 553.2           | 553.1           | 518.6          
27   | 11.5            | 11.5            | 11.1           
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 81658.3         | 79593.8         | 68190.7        
=================================================================
