COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10395.4         | 10287.9         | 8433.0         
2    | 562.8           | 562.6           | 524.3          
3    | 9.2             | 9.2             | 0.0            
4    | 0.0             | 0.0             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29702.3         | 28277.7         | 23316.9        
10   | 2480.5          | 2478.4          | 2204.4         
11   | 95.5            | 95.6            | 90.1           
12   | 4.9             | 4.9             | 4.6            
13   | 0.4             | 0.4             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16888.3         | 16612.0         | 14850.7        
18   | 437.0           | 437.8           | 409.4          
19   | 8.2             | 8.2             | 6.3            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18849.4         | 18710.0         | 16591.5        
26   | 518.9           | 518.2           | 489.4          
27   | 11.0            | 10.9            | 9.4            
28   | 0.3             | 0.3             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79964.2         | 78014.3         | 66930.0        
=================================================================
