COUNTRATE ANALYSIS: round_7.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10412.3         | 10287.9         | 8436.1         
2    | 552.1           | 551.5           | 500.1          
3    | 7.7             | 7.6             | 5.5            
4    | 0.4             | 0.4             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29945.9         | 28473.0         | 23488.9        
10   | 2541.0          | 2533.9          | 2268.9         
11   | 91.1            | 90.8            | 85.1           
12   | 4.3             | 4.2             | 1.9            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16080.2         | 15812.8         | 14118.3        
18   | 409.1           | 409.1           | 385.2          
19   | 5.7             | 5.8             | 3.8            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 17891.6         | 17760.4         | 15706.8        
26   | 497.0           | 496.8           | 463.6          
27   | 10.4            | 10.4            | 3.7            
28   | 0.1             | 0.1             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 78449.2         | 76445.0         | 65467.9        
=================================================================
