COUNTRATE ANALYSIS: round_9.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10563.9         | 10446.9         | 8566.1         
2    | 565.7           | 565.4           | 532.1          
3    | 9.0             | 9.0             | 7.8            
4    | 0.2             | 0.2             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 30288.7         | 28799.8         | 23684.4        
10   | 2649.8          | 2645.3          | 2348.9         
11   | 102.9           | 102.9           | 96.4           
12   | 6.3             | 6.3             | 5.5            
13   | 0.2             | 0.2             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16740.9         | 16449.0         | 14692.0        
18   | 437.3           | 437.2           | 405.9          
19   | 7.3             | 7.3             | 1.3            
20   | 0.1             | 0.1             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18736.3         | 18596.9         | 16468.3        
26   | 536.5           | 536.5           | 506.3          
27   | 8.5             | 8.5             | 8.1            
28   | 0.2             | 0.2             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 80653.8         | 78611.7         | 67323.1        
=================================================================
