COUNTRATE ANALYSIS: round_14.ttbin
Integration Time: 600 s
Hardware Deadtime: 900000 ps
=================================================================
Ch   | Raw (Hz)        | Deadtime (Hz)   | Gated (Hz)     
-----------------------------------------------------------------
1    | 10386.8         | 10277.6         | 8424.1         
2    | 547.2           | 547.1           | 508.5          
3    | 10.0            | 10.0            | 3.5            
4    | 0.3             | 0.3             | 0.0            
5    | 0.0             | 0.0             | 0.0            
6    | 0.0             | 0.0             | 0.0            
7    | 0.0             | 0.0             | 0.0            
8    | 0.0             | 0.0             | 0.0            
9    | 29810.6         | 28339.1         | 23349.0        
10   | 2532.2          | 2528.7          | 2257.8         
11   | 91.7            | 91.7            | 83.1           
12   | 4.9             | 4.9             | 0.0            
13   | 0.0             | 0.0             | 0.0            
14   | 0.0             | 0.0             | 0.0            
15   | 0.0             | 0.0             | 0.0            
16   | 0.0             | 0.0             | 0.0            
17   | 16744.8         | 16458.5         | 14698.9        
18   | 434.5           | 434.5           | 408.9          
19   | 10.6            | 10.6            | 10.4           
20   | 0.2             | 0.2             | 0.0            
21   | 0.0             | 0.0             | 0.0            
22   | 0.0             | 0.0             | 0.0            
23   | 0.0             | 0.0             | 0.0            
24   | 0.0             | 0.0             | 0.0            
25   | 18673.2         | 18523.1         | 16423.7        
26   | 509.0           | 508.9           | 467.1          
27   | 10.5            | 10.5            | 7.6            
28   | 0.5             | 0.5             | 0.0            
29   | 0.0             | 0.0             | 0.0            
30   | 0.0             | 0.0             | 0.0            
31   | 0.0             | 0.0             | 0.0            
32   | 0.0             | 0.0             | 0.0            
-----------------------------------------------------------------
SUM  | 79767.1         | 77746.3         | 66642.6        
=================================================================
